x,y,radius
383,146,81.4337844849
399,143,81.5016326904
408,142,81.4984512329
425,144,81.2948684692
438,148,81.0323791504
444,150,80.8713912964
455,158,80.42552948
474,160,80.3036651611
474,170,79.7058563232
484,171,79.67887115479999
495,182,79.1656265259
519,185,79.2387390137
537,191,79.0665893555
542,195,78.7125701904
558,199,78.4625015259
565,210,77.8172149658
595,217,77.5703201294
615,220,77.6436767578
636,221,77.05851745609999
637,221,72.0157241821
637,222,63.5178146362
638,218,33.5150222778
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
258,358,24.0209236145
283,357,32.5346946716
316,345,33.2357788086
352,333,34.0588722229
373,316,33.1854629517
439,324,35.531776428200004
465,328,36.1006546021
475,330,36.2302703857
482,329,36.4012336731
501,332,36.8920478821
508,331,37.2745513916
518,332,37.530620575
532,331,38.005336761500004
531,329,38.1234779358
532,327,38.2755432129
527,323,37.648475647
524,315,36.9923553467
518,308,36.7866439819
508,300,36.473804473899996
496,285,35.8469963074
464,259,34.7913589478
457,246,34.4819793701
432,219,33.8009872437
423,216,33.4904327393
409,192,33.1151695251
400,189,33.0197982788
387,162,32.8102340698
381,154,32.5647468567
369,127,32.5000991821
359,100,32.3921203613
341,63,32.1403656006
335,29,33.1331825256
330,8,32.300189971900004
326,1,30.0375766754
325,1,27.5182743073
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
400,2,31.064548492399997
396,21,32.730255127
393,54,32.017665863000005
390,74,31.9829273224
390,96,32.087348938000005
390,119,32.0715866089
392,146,32.1141586304
393,153,32.2530097961
394,168,32.338485717800005
397,173,32.4445304871
399,182,32.5000991821
401,185,32.5273628235
404,193,32.6269035339
410,198,32.8827400208
415,197,32.9318733215
419,188,32.9319648743
422,183,32.7843856812
425,170,32.8827400208
428,165,32.8102340698
434,149,32.778728485100004
439,136,32.9383811951
445,124,33.0049247742
448,107,33.094814300500005
450,101,33.1596069336
452,84,33.194442749000004
453,78,33.2969970703
456,62,33.5634841919
457,57,33.6431121826
458,47,33.839736938499996
460,37,33.9487800598
462,24,34.850528716999996
462,13,34.3794250488
464,4,34.2966003418
465,2,33.0946617126
464,1,32.5154800415
462,1,29.0173358917
461,1,26.0433330536
459,1,24.520498275799998
458,1,24.520498275799998
457,1,26.019323349
454,1,27.540977478000002
453,1,30.536962509200002
451,1,32.0352363586
446,2,33.5932540894
443,7,34.7132072449
442,18,35.1856575012
438,26,35.8373260498
435,40,34.9178581238
430,52,34.6858901978
428,68,34.3002433777
426,73,34.180023193400004
424,85,34.0037765503
419,103,33.8711776733
417,119,33.500247955300004
413,138,33.2470207214
412,157,33.107208252
410,180,33.0322608948
406,208,32.9453315735
404,215,32.8082847595
403,235,32.834350585900005
401,253,32.875644683800004
401,281,32.9622001648
401,309,33.3208045959
402,328,34.5783843994
405,351,33.5141143799
407,358,27.018611908
408,358,23.021827697800003
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
450,358,19.0263977051
452,358,22.522310256999997
453,358,23.5213661194
454,358,25.519699096700002
453,357,26.5425186157
454,358,24.0209236145
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
625,5,15.041708946199998
617,12,25.3032608032
616,18,28.814157486
615,21,31.851316452
614,23,33.948589325
617,28,36.003570556599996
619,32,37.4734230042
619,32,37.9012870789
621,33,38.0296936035
620,33,38.268886566199996
619,31,37.3129653931
617,28,35.7002410889
616,26,34.383960723899996
615,22,32.8976669312
615,17,29.7027931213
615,15,28.5701885223
617,10,23.711910247800002
621,6,18.973764419600002
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
624,5,15.3379621506
622,7,18.1246681213
619,9,22.1416893005
615,13,27.1017589569
614,16,29.6817436218
612,24,36.0902633667
613,28,38.2427444458
614,32,41.0031471252
615,37,44.25504302979999
624,43,46.0136833191
626,58,46.4682159424
629,73,46.2214622498
630,84,45.8086929321
632,105,45.508846283000004
632,115,45.532787323
633,136,45.3983383179
632,166,45.0472984314
629,201,45.4997749329
629,212,45.5901947021
631,228,45.7056770325
241,1,55.009189605699994
241,7,55.4437637329
240,9,55.7315979004
241,12,55.960018158000004
238,14,55.9372558594
240,17,55.980449676499994
238,16,55.9372558594
237,13,56.2421646118
237,12,56.43050384520001
231,3,56.109367370600005
620,239,45.6946411133
615,231,45.3778953552
614,227,45.286418914799995
612,220,45.7294158936
611,216,45.568138122600004
609,208,45.530952453599994
610,201,45.9689216614
610,200,45.846309661899994
610,198,45.8543243408
611,198,45.9409217834
610,197,45.780586242700004
611,197,45.9409217834
610,196,45.917148590100005
610,198,45.843414306599996
612,203,45.8040275574
609,203,45.8742485046
611,210,45.7002067566
610,212,46.0152359009
613,224,45.7630767822
610,226,45.80027771
612,242,45.4010887146
228,8,58.6660995483
226,12,58.8424568176
230,21,59.0287742615
228,31,59.263584136999995
231,49,59.9353141785
231,56,60.1041755676
236,72,58.271255493199995
234,89,58.1056060791
239,104,57.7059020996
237,121,57.5639877319
241,134,57.3116950989
237,143,57.4162254333
242,163,57.3241958618
241,181,57.4146194458
241,197,57.5609359741
242,208,57.57730865479999
241,221,57.7991828918
251,256,58.072326660200005
259,268,58.2505340576
262,271,58.212211608900006
268,278,58.2909507751
271,281,58.2943305969
273,281,58.2674446106
273,277,58.154075622600004
270,270,57.9842376709
266,265,57.8654518127
263,258,57.658752441400004
258,253,57.4974479675
251,242,57.2738304138
242,229,57.026981353800004
235,221,56.8164405823
229,212,56.6914024353
220,203,56.4869804382
202,180,56.4209213257
195,171,56.334690093999995
182,159,56.3343734741
158,139,56.4557609558
150,136,56.4631919861
122,117,56.835361480699994
102,101,57.519660949700004
92,100,57.5851364136
81,93,57.7163085938
66,88,57.9205818176
49,76,59.1126251221
39,79,58.898315429700006
12,67,58.8859214783
390,301,44.2153625488
364,300,44.141914367700004
345,302,44.1510620117
328,308,44.3225135803
321,307,44.3225135803
304,317,45.4697227478
291,320,45.63488388060001
280,327,45.4104804993
267,337,45.5777816772
253,352,45.4760971069
252,357,43.5259552002
255,357,42.0476913452
263,357,37.0304908752
271,358,31.0162239075
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
1,176,27.5182743073
1,182,45.5110855103
1,183,48.523288726800004
2,184,51.5389213562
2,184,52.5381813049
3,183,53.1155395508
4,181,53.689018249499995
5,179,53.78206634520001
8,178,53.6004714966
5,174,53.6713562012
9,172,53.2659416199
9,164,53.0715713501
7,155,52.9647102356
3,153,53.0849380493
2,144,51.5607414246
1,141,46.0245475769
329,357,37.0304908752
314,357,41.5271987915
306,357,40.5494537354
290,356,43.5718803406
274,356,44.0710639954
265,354,44.229614257799994
247,351,44.3871421814
228,352,44.4638023376
208,344,44.3771247864
185,338,44.9918060303
161,341,45.2042350769
139,339,45.566844940200006
120,333,45.6603736877
107,337,46.011264801
87,332,46.3578033447
73,338,46.9808616638
56,333,47.1323318481
32,329,44.2685966492
26,328,40.4599571228
21,330,35.7002410889
19,333,32.1015014648
19,334,31.400735855100002
17,336,28.9007911682
17,337,27.8029766083
18,337,28.7446632385
19,336,29.832967758200002
21,334,32.596111297600004
23,335,33.2416381836
31,336,38.6006164551
33,336,39.9406814575
37,339,41.8241348267
39,341,42.7464447021
43,348,44.7494010925
45,355,45.6345176697
54,357,43.5460510254
60,356,42.5735664368
68,357,41.5271987915
69,356,40.5771865845
70,358,40.5124435425
70,357,39.528568267800004
70,357,39.0513458252
70,358,39.5127563477
67,357,37.5533943176
62,358,36.5137939453
58,357,37.0541152954
50,357,35.531776428200004
47,357,36.5309066772
35,357,35.556392669699996
34,352,34.615848541300004
26,349,27.6813201904
16,348,19.8306312561
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
619,350,21.7314128876
600,353,39.3860092163
597,357,41.5271987915
581,358,41.0122909546
577,358,42.0120010376
576,358,43.011726379399995
581,358,42.0120010376
583,358,42.0120010376
589,358,43.511592865
593,358,44.0114631653
595,356,44.0710639954
594,353,44.902770996099996
593,351,46.198043823199995
595,348,45.2355957031
598,346,43.011726379399995
600,343,41.503112793
603,342,39.8121566772
605,341,38.0296936035
606,340,37.6464805603
608,340,35.9340667725
608,338,37.0304908752
609,336,37.5000991821
609,335,38.1084976196
609,335,38.4188461304
607,335,39.3002281189
607,334,39.9062385559
604,335,42.4382896423
601,336,43.991577148400005
601,335,44.25504302979999
589,340,53.021320343
585,344,55.912979126
582,347,58.249561309799994
574,357,64.517539978
558,357,62.5180969238
539,357,59.5190048218
529,358,58.508644104
510,357,56.520008087200004
498,358,55.009189605699994
483,358,52.009712219200004
464,357,50.522373199499995
451,358,48.510406494099996
430,358,46.0109672546
413,358,46.0109672546
374,358,38.5130844116
360,358,39.012916564899996
343,358,34.0148010254
336,358,36.5137939453
320,358,34.0148010254
315,358,34.5145874023
309,358,29.517044067399997
306,358,27.018611908
301,358,15.033396720899999
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
329,358,16.0313186646
348,358,28.517637252800004
357,358,35.0143814087
362,358,38.5130844116
375,358,47.010734558100005
379,358,49.510200500500005
390,357,56.520008087200004
392,357,59.5190048218
404,357,64.517539978
408,357,67.0168914795
410,355,69.5881729126
410,356,70.0447311401
408,352,70.7991104126
406,353,70.75495910640001
404,349,70.71077728270001
398,344,71.01121521
395,338,71.2356414795
379,326,71.12228393550001
373,325,70.907875061
365,319,71.0018615723
357,318,70.7413635254
343,311,70.6195068359
326,301,70.20682525630001
306,297,70.3349609375
298,291,70.2771987915
278,286,69.1976852417
261,282,69.25398254390001
253,278,69.27364349369999
246,275,69.3408889771
230,276,69.6654129028
215,275,69.9228210449
208,272,70.0181655884
168,282,71.5857391357
163,285,71.7377243042
153,296,72.7355728149
150,299,72.9967193604
146,303,73.22746276859999
139,310,73.8062667847
136,314,74.1314239502
134,321,74.6931686401
135,326,74.7433319092
135,327,74.6283187866
137,330,74.4702682495
139,332,74.56163024899999
146,334,74.21793365479999
152,335,74.242805481
157,335,74.0639953613
166,334,73.5809631348
171,333,73.402633667
174,332,73.4473571777
187,329,73.3476104736
191,328,73.24797058109999
209,319,72.9509887695
220,315,72.6345977783
244,298,72.4236373901
251,293,72.3462905884
263,280,70.8153076172
271,273,70.5879211426
281,262,70.3289718628
296,252,70.1398239136
297,244,70.00931549069999
310,233,69.88460540770001
316,221,69.8318481445
325,210,69.8492431641
335,201,69.8211135864
339,190,69.6776809692
341,183,69.6803665161
340,174,69.6771850586
344,163,69.70050811770001
342,152,69.8087768555
343,138,69.91807556149999
341,128,70.0661392212
341,123,70.0207595825
333,97,70.4126815796
327,81,70.7196121216
322,69,72.23598480220001
319,62,72.2269821167
316,59,71.9965133667
308,48,71.8561248779
300,41,71.91287231449999
291,38,71.977394104
284,40,71.8392028809
280,44,71.7422561646
273,49,72.0234375
266,57,71.9253616333
261,62,72.0385894775
255,70,72.1809539795
250,77,70.4815139771
247,83,70.3699493408
241,92,70.2352294922
237,98,70.20204162600001
227,120,70.0203704834
226,124,70.12320709229999
224,127,70.0880889893
222,135,69.9628219604
222,140,69.9783477783
221,145,69.9322052002
222,148,69.876953125
228,149,69.7482299805
230,144,69.568901062
235,137,69.4950942993
238,130,69.4654541016
244,121,69.0753860474
252,113,68.775642395
251,107,68.8368606567
259,96,68.56284332279999
257,88,68.57540130619999
265,76,68.4700088501
262,64,69.0873565674
269,50,68.7956314087
269,39,68.9390487671
276,32,68.7353744507
275,14,68.5885620117
280,4,67.6499328613
281,2,66.0474319458
286,1,59.019165039099995
289,1,52.521522522
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
20,341,26.907346725500002
24,331,36.830791473400005
28,326,42.898235321
27,322,45.4010887146
30,314,54.3623085022
29,308,58.668659210200005
29,305,60.854434966999996
26,298,66.04932403560001
24,295,67.8841934204
25,294,69.1755981445
24,295,68.5292892456
24,296,67.4167175293
24,297,66.200553894
24,299,64.6220779419
25,301,62.6997795105
25,309,55.4550361633
25,312,52.7945098877
24,314,50.7987213135
24,318,47.3340187073
24,321,44.5225639343
23,324,41.7433624268
23,326,40.5124435425
22,327,39.1185073853
22,327,39.1185073853
22,327,38.422096252399996
21,326,38.9680328369
22,325,40.0781478882
21,323,41.2463111877
23,320,44.8470611572
23,316,48.3245239258
21,312,51.2299728394
22,309,54.3738059998
20,305,57.5848197937
21,301,61.3882102966
18,292,68.8931350708
10,286,73.75137329100001
9,281,78.0209274292
1,271,79.50638580319999
1,266,81.01398468020001
1,249,79.51425170899999
1,242,82.0138168335
1,184,84.0134887695
1,165,84.0060501099
1,156,85.0133361816
1,138,85.0059814453
1,129,85.0133361816
1,118,83.0136489868
1,101,85.0133361816
5,83,83.6496658325
14,73,74.9167175293
15,71,73.1608810425
16,70,71.91845703119999
16,69,71.4318847656
16,67,69.3704833984
16,66,68.3978347778
15,65,67.30908966060001
16,67,69.3704833984
15,68,69.7442779541
14,70,71.48611450199999
12,72,73.0771102905
10,73,73.75137329100001
8,74,74.92839813229999
6,75,75.7381362915
1,79,74.0068588257
1,81,73.0155105591
1,84,73.0069503784
1,88,72.50699615479999
1,93,72.50699615479999
1,97,72.00704193119999
1,99,71.0071411133
1,101,72.00704193119999
1,100,70.507194519
1,101,72.0157241821
1,99,73.0155105591
1,90,73.5069046021
1,83,76.0149002075
5,76,76.697555542
8,73,73.9341888428
14,68,69.91612243649999
17,66,68.154335022
20,60,63.2456512451
22,57,61.0983810425
25,55,60.870864868199995
26,48,54.589473724399994
25,39,46.325038909899995
26,31,40.4599571228
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
26,12,28.6357421875
37,19,42.038772583000004
46,24,52.328388214099995
53,29,60.854434966999996
66,35,74.7061920166
68,36,77.6177520752
76,39,85.4225769043
82,36,90.2137374878
110,26,92.2911300659
118,31,92.057144165
134,31,91.6571731567
141,33,91.4167251587
158,30,90.7779922485
171,23,90.44691467290001
178,21,90.47332000729999
190,14,89.7831344604
202,4,89.1137924194
214,2,86.5232162476
218,2,84.537071228
221,1,80.50630950930001
226,1,73.5154037476
224,1,61.508228302
224,1,51.5098075867
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
115,1,27.018611908
127,1,52.009712219200004
141,1,68.0074539185
155,1,73.0155105591
164,1,80.01416015619999
182,1,84.0134887695
202,2,87.5229568481
224,2,91.5342483521
236,2,91.5219573975
255,4,92.60949707030001
267,5,92.6351394653
288,6,92.70227050780001
310,13,92.4348602295
334,11,92.56630706790001
345,19,92.2110519409
368,16,92.4838943481
400,14,92.79035949709998
423,11,93.51048278809999
438,13,93.8476867676
457,5,94.6600189209
488,3,95.04745483399999
502,1,94.5120010376
514,1,90.0056533813
518,1,86.0131759644
514,1,78.0145187378
511,1,75.0067672729
505,1,67.5075073242
502,1,63.008033752399996
499,1,58.508644104
490,1,48.010513305699995
481,1,38.5130844116
474,1,25.519699096700002
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
422,1,15.532324790999999
425,1,16.530374527
434,1,40.5124435425
439,1,41.5121459961
467,1,62.508098602299995
474,1,63.008033752399996
491,1,71.51583099369999
507,1,74.0068588257
524,1,75.5149993896
537,1,78.0145187378
559,3,80.07662200930001
564,17,76.902633667
573,24,69.7586135864
583,33,64.826789856
589,33,59.90836334229999
604,33,48.4485244751
609,35,46.1574401855
625,27,30.8586483002
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
